Y	M	D	H	Rain	Temp
2	5	155	19	0	29.4
2	5	155	20	0	28.325
2	5	155	21	0	27.55
2	5	155	22	0	27.0333333333333
2	5	155	23	0	25.9416666666667
2	5	156	0	0	24.5
2	5	156	1	0	24.05
2	5	156	2	0	22.675
2	5	156	3	0	22.925
2	5	156	4	0	22.6666666666667
2	5	156	5	0	22.1833333333333
2	5	156	6	0	21.8916666666667
2	5	156	7	0	24.3083333333333
2	5	156	8	0	25.875
2	5	156	9	0	26.4333333333333
2	5	156	10	0	28.3083333333333
2	5	156	11	0	29.0666666666667
2	5	156	12	0	25.8916666666667
2	5	156	13	0.5	22.55
2	5	156	14	3	20.9083333333333
2	5	156	15	0.8	21.0166666666667
2	5	156	16	0	23.475
2	5	156	17	0	24.7833333333333
2	5	156	18	0	24.35
2	5	156	19	0	23.3416666666667
2	5	156	20	0	22.2333333333333
2	5	156	21	0	22.1583333333333
2	5	156	22	0	22.675
2	5	156	23	11.3	20.825
2	5	157	0	1.8	19.025
2	5	157	1	0	19.2833333333333
2	5	157	2	0	19.8166666666667
2	5	157	3	3.5	19.1583333333333
2	5	157	4	0.4	18.4916666666667
2	5	157	5	1	18.775
2	5	157	6	0.6	18.8666666666667
2	5	157	7	0.4	19.1583333333333
2	5	157	8	0	20.0916666666667
2	5	157	9	0	20.525
2	5	157	10	0.5	20.1833333333333
2	5	157	11	0	21.35
2	5	157	12	0	22.8666666666667
2	5	157	13	0	24.7916666666667
2	5	157	14	0	23.2666666666667
2	5	157	15	0	23.95
2	5	157	16	0	22.7666666666667
2	5	157	17	3	21.2
2	5	157	18	0.2	21.4833333333333
2	5	157	19	1.8	20.4416666666667
2	5	157	20	0	20.1916666666667
2	5	157	21	0	20.0083333333333
2	5	157	22	0	19.675
2	5	157	23	0	19.55
2	5	158	0	0	19.3083333333333
2	5	158	1	0	18.9666666666667
2	5	158	2	0	18.7166666666667
2	5	158	3	0	18.225
2	5	158	4	0	17.9916666666667
2	5	158	5	0	17.625
2	5	158	6	0	17.625
2	5	158	7	0	18.725
2	5	158	8	0	20.525
2	5	158	9	0	22.1416666666667
2	5	158	10	0	23.15
2	5	158	11	0	24
2	5	158	12	0	25.1
2	5	158	13	0	26.3416666666667
2	5	158	14	0	27.7583333333333
2	5	158	15	0	28.9916666666667
2	5	158	16	0	29.3916666666667
2	5	158	17	0	28.8083333333333
2	5	158	18	0	27.8583333333333
2	5	158	19	0	25.6833333333333
2	5	158	20	0	24.4083333333333
2	5	158	21	0	23.175
2	5	158	22	0	22.575
2	5	158	23	0	21.05
2	5	159	0	0	19.8833333333333
2	5	159	1	0	18.8333333333333
2	5	159	2	0	17.7916666666667
2	5	159	3	0	17.2
2	5	159	4	0	16.6333333333333
2	5	159	5	0	16.0916666666667
2	5	159	6	0	16.1666666666667
2	5	159	7	0	18.775
2	5	159	8	0	22.3
2	5	159	9	0	24.725
2	5	159	10	0	26.5083333333333
2	5	159	11	0	27.45
2	5	159	12	0	29.0666666666667
2	5	159	13	0	30.2333333333333
2	5	159	14	0	29.9583333333333
2	5	159	15	0	31.3333333333333
2	5	159	16	0	31.0416666666667
2	5	159	17	0	29.9666666666667
2	5	159	18	0	29.3083333333333
2	5	159	19	0	27.6333333333333
2	5	159	20	0	26
2	5	159	21	0	24.3
2	5	159	22	0	22.6416666666667
2	5	159	23	0	20.875
2	5	160	0	0	19.775
2	5	160	1	0	18.8833333333333
2	5	160	2	0	18.2583333333333
2	5	160	3	0	17.375
2	5	160	4	0	16.5
2	5	160	5	0	15.7833333333333
2	5	160	6	0	15.6666666666667
2	5	160	7	0	18.1083333333333
2	5	160	8	0	21.5583333333333
2	5	160	9	0	24.425
2	5	160	10	0	26.675
2	5	160	11	0	28.4333333333333
2	5	160	12	0	30.2833333333333
2	5	160	13	0	31.4583333333333
2	5	160	14	0	32.0666666666667
2	5	160	15	0	32.8666666666667
2	5	160	16	0	32.6333333333333
2	5	160	17	0	32.5833333333333
2	5	160	18	0	31.625
2	5	160	19	0	28.9083333333333
2	5	160	20	0	25.25
2	5	160	21	0	22.4916666666667
2	5	160	22	0	20.8916666666667
2	5	160	23	0	19.4666666666667
2	5	161	0	0	18.2416666666667
2	5	161	1	0	17.2333333333333
2	5	161	2	0	16.2
2	5	161	3	0	14.6333333333333
2	5	161	4	0	14.125
2	5	161	5	0	13.525
2	5	161	6	0	13.4083333333333
2	5	161	7	0	16.1833333333333
2	5	161	8	0	19.975
2	5	161	9	0	22.7583333333333
2	5	161	10	0	25.7
2	5	161	11	0	27.05
2	5	161	12	0	28.5583333333333
2	5	161	13	0	29.975
2	5	161	14	0	30.9
2	5	161	15	0	31.225
2	5	161	16	0	31.7666666666667
2	5	161	17	0	30.8916666666667
2	5	161	18	0	29.1583333333333
2	5	161	19	0	26.65
2	5	161	20	0	25.0583333333333
2	5	161	21	0	23.5916666666667
2	5	161	22	0	21.8833333333333
2	5	161	23	0	20.3416666666667
2	5	162	0	0	19.1916666666667
2	5	162	1	0	18.025
2	5	162	2	0	16.375
2	5	162	3	0	15.325
2	5	162	4	0	14.3583333333333
2	5	162	5	0	13.7333333333333
2	5	162	6	0	13.4166666666667
2	5	162	7	0	17.525
2	5	162	8	0	22.275
2	5	162	9	0	24.7666666666667
2	5	162	10	0	26.4583333333333
2	5	162	11	0	28.125
2	5	162	12	0	29.7666666666667
2	5	162	13	0	31.175
2	5	162	14	0	31.8666666666667
2	5	162	15	0	32.4916666666667
2	5	162	16	0	32.2333333333333
2	5	162	17	0	32
2	5	162	18	0	31.3416666666667
2	5	162	19	0	27.85
2	5	162	20	0	24.35
2	5	162	21	0	23.8083333333333
2	5	162	22	0	22.15
2	5	162	23	0	20.8083333333333
2	5	163	0	0	19.8
2	5	163	1	0	18.7083333333333
2	5	163	2	0	17.925
2	5	163	3	0	17.6916666666667
2	5	163	4	0	16.7666666666667
2	5	163	5	0	15.9583333333333
2	5	163	6	0	16.3916666666667
2	5	163	7	0	18.95
2	5	163	8	0	22.5666666666667
2	5	163	9	0	26.2666666666667
2	5	163	10	0	28.3083333333333
2	5	163	11	0	29.8083333333333
2	5	163	12	0	30.7083333333333
2	5	163	13	0	31.975
2	5	163	14	0	33.2333333333333
2	5	163	15	0	33.5416666666667
2	5	163	16	0	33.4
2	5	163	17	0	33.5583333333333
2	5	163	18	0	32.6416666666667
2	5	163	19	0	29.7916666666667
2	5	163	20	0	26.675
2	5	163	21	0	26.1583333333333
2	5	163	22	0	24.425
2	5	163	23	0	22.575
2	5	164	0	0	20.775
2	5	164	1	0	20.025
2	5	164	2	0	19.4833333333333
2	5	164	3	0	18.9666666666667
2	5	164	4	0	18.7166666666667
2	5	164	5	0	18.1833333333333
2	5	164	6	0	18.025
2	5	164	7	0	20.0666666666667
2	5	164	8	0	23.85
2	5	164	9	0	27.425
2	5	164	10	0	29.6
2	5	164	11	0	31.675
2	5	164	12	0	33.5416666666667
2	5	164	13	0	34.2583333333333
2	5	164	14	0	35.475
2	5	164	15	0	36.0333333333333
2	5	164	16	0	36.3416666666667
2	5	164	17	0	36.0333333333333
2	5	164	18	0	34.85
2	5	164	19	0	32.2416666666667
2	5	164	20	0	30.275
2	5	164	21	0	28.1
2	5	164	22	0	26.7333333333333
2	5	164	23	0	26.2166666666667
2	5	165	0	0	25.55
2	5	165	1	0	24.6416666666667
2	5	165	2	0	23.8166666666667
2	5	165	3	0	23.75
2	5	165	4	0	23.2916666666667
2	5	165	5	0	22.9916666666667
2	5	165	6	0	23.2166666666667
2	5	165	7	0	24.3833333333333
2	5	165	8	0	27.95
2	5	165	9	0	31.625
2	5	165	10	0	33.425
2	5	165	11	0	35.05
2	5	165	12	0	36.7083333333333
2	5	165	13	0	37.55
2	5	165	14	0	38.2583333333333
2	5	165	15	0	38.1333333333333
2	5	165	16	0	37.25
2	5	165	17	0	37.2416666666667
2	5	165	18	0	36.7833333333333
2	5	165	19	0	33.5
2	5	165	20	0	31.0583333333333
2	5	165	21	0	29.325
2	5	165	22	0	28.3916666666667
2	5	165	23	0	27.1416666666667
2	5	166	0	0	25.5416666666667
2	5	166	1	0	24.7583333333333
2	5	166	2	0	24.2083333333333
2	5	166	3	0	23.3916666666667
2	5	166	4	0	23.1916666666667
2	5	166	5	0	23
2	5	166	6	0	23.1
2	5	166	7	0	25.275
2	5	166	8	0	27.8
2	5	166	9	0	32.1666666666667
2	5	166	10	0	34.9583333333333
2	5	166	11	0	36.2333333333333
2	5	166	12	0	37.3916666666667
2	5	166	13	0	38.35
2	5	166	14	0	38.875
2	5	166	15	0	39.05
2	5	166	16	0	38.7333333333333
2	5	166	17	0	38.95
2	5	166	18	0	36.5166666666667
2	5	166	19	0	32.7583333333333
2	5	166	20	0	30.85
2	5	166	21	0	29.4416666666667
2	5	166	22	0	28.4083333333333
2	5	166	23	0	27.425
2	5	167	0	0	26.0416666666667
2	5	167	1	0	25.6083333333333
2	5	167	2	0	26.2333333333333
2	5	167	3	0.4	23.1083333333333
2	5	167	4	0	24.7583333333333
2	5	167	5	0	24.3083333333333
2	5	167	6	0	23.35
2	5	167	7	0	25.3833333333333
2	5	167	8	0	27.8833333333333
2	5	167	9	0	29.5916666666667
2	5	167	10	0	31.2083333333333
2	5	167	11	0	32.9333333333333
2	5	167	12	0	34.475
2	5	167	13	0	34.55
2	5	167	14	0	34.9916666666667
2	5	167	15	0	36.4833333333333
2	5	167	16	0	35.7166666666667
2	5	167	17	0	36.0666666666667
2	5	167	18	0	35.2166666666667
2	5	167	19	0	32.6416666666667
2	5	167	20	0	31.5583333333333
2	5	167	21	0	30.7666666666667
2	5	167	22	0	28.5416666666667
2	5	167	23	0	26.425
2	5	168	0	0	26.0833333333333
2	5	168	1	0	25.625
2	5	168	2	0	23.9416666666667
2	5	168	3	0	23.4083333333333
2	5	168	4	0	24.8
2	5	168	5	0	23.9583333333333
2	5	168	6	0	23.9583333333333
2	5	168	7	0	25.3333333333333
2	5	168	8	0	26.4
2	5	168	9	0	27.9166666666667
2	5	168	10	0	29.4583333333333
2	5	168	11	0	31.425
2	5	168	12	0	32.6583333333333
2	5	168	13	0	33.1666666666667
2	5	168	14	0	32.6583333333333
2	5	168	15	0	32.8166666666667
2	5	168	16	0	32.95
2	5	168	17	0	33.4583333333333
2	5	168	18	0	32.1833333333333
2	5	168	19	0	30.9666666666667
2	5	168	20	0	29.2833333333333
2	5	168	21	0	26.7833333333333
2	5	168	22	0	26.3
2	5	168	23	0	25.6666666666667
2	5	169	0	0	24.5666666666667
2	5	169	1	0	23.2166666666667
2	5	169	2	0	22.5833333333333
2	5	169	3	0	22.525
2	5	169	4	0	22.3333333333333
2	5	169	5	0	22.2666666666667
2	5	169	6	0	22.0333333333333
2	5	169	7	0	23.7083333333333
2	5	169	8	0	25.675
2	5	169	9	0	27.2
2	5	169	10	0	27.275
2	5	169	11	0	27.2666666666667
2	5	169	12	0	28.9083333333333
2	5	169	13	0	30.6833333333333
2	5	169	14	0	31.4833333333333
2	5	169	15	0	30.5083333333333
2	5	169	16	0	31.1416666666667
2	5	169	17	0	31.7916666666667
2	5	169	18	0	31.0583333333333
2	5	169	19	0	29.175
2	5	169	20	0	26.6083333333333
2	5	169	21	0	27.4083333333333
2	5	169	22	0	26.575
2	5	169	23	0	25.5833333333333
2	5	170	0	0	24.4833333333333
2	5	170	1	0	24.0083333333333
2	5	170	2	0	23.4666666666667
2	5	170	3	0	22.5
2	5	170	4	0	22.0333333333333
2	5	170	5	0	22.9833333333333
2	5	170	6	0	22
2	5	170	7	0	24.3083333333333
2	5	170	8	0	25.7416666666667
2	5	170	9	0	27.6833333333333
2	5	170	10	0	28.6
2	5	170	11	0	30.4666666666667
2	5	170	12	0	31.5666666666667
2	5	170	13	0	31.9666666666667
2	5	170	14	0	33.5083333333333
2	5	170	15	0	34.275
2	5	170	16	0	34.7416666666667
2	5	170	17	0	35.1083333333333
2	5	170	18	0	30.2833333333333
2	5	170	19	0.3	24.6916666666667
2	5	170	20	0	25.7083333333333
2	5	170	21	2.5	23.85
2	5	170	22	2.1	21.725
2	5	170	23	0.3	22.875
2	5	171	0	0	22.6166666666667
2	5	171	1	0	21.8833333333333
2	5	171	2	0	22.6833333333333
2	5	171	3	0	21.175
2	5	171	4	0	20.7833333333333
2	5	171	5	0	19.6916666666667
2	5	171	6	0	20.5916666666667
2	5	171	7	0	23.45
2	5	171	8	0	25.7416666666667
2	5	171	9	0	28.9166666666667
2	5	171	10	0	30.9833333333333
2	5	171	11	0	32.3416666666667
2	5	171	12	0	34.1833333333333
2	5	171	13	0	35.4
2	5	171	14	0	34.7416666666667
2	5	171	15	0	36.175
2	5	171	16	0	36.45
2	5	171	17	0	35.1
2	5	171	18	0	29.425
2	5	171	19	0.2	24.55
2	5	171	20	0	23.5833333333333
2	5	171	21	0	23.0916666666667
2	5	171	22	0.4	21.5333333333333
2	5	171	23	0.5	20.6166666666667
2	5	172	0	0.1	20.4416666666667
2	5	172	1	0	19.1916666666667
2	5	172	2	0	18.7416666666667
2	5	172	3	0	18.825
2	5	172	4	0	18.7833333333333
2	5	172	5	0	19.4333333333333
2	5	172	6	0	19.7583333333333
2	5	172	7	0	22.5333333333333
2	5	172	8	0	26.3666666666667
2	5	172	9	0	29.4416666666667
2	5	172	10	0	31.1916666666667
2	5	172	11	0	32.45
2	5	172	12	0	32.9416666666667
2	5	172	13	0	31.6333333333333
2	5	172	14	0	30.3833333333333
2	5	172	15	0	30.65
2	5	172	16	0	31.675
2	5	172	17	0	30.8916666666667
2	5	172	18	0	30.5416666666667
2	5	172	19	0	29.3916666666667
2	5	172	20	0	28.0333333333333
2	5	172	21	1.5	25.0166666666667
2	5	172	22	10.1	18.0833333333333
2	5	172	23	0	18.85
2	5	173	0	0	19.25
2	5	173	1	0	19.3916666666667
2	5	173	2	0	19.65
2	5	173	3	0	19.6666666666667
2	5	173	4	0	19
2	5	173	5	0	17.7916666666667
2	5	173	6	0	17.125
2	5	173	7	0	20.4
2	5	173	8	0	23.4916666666667
2	5	173	9	0	25.6083333333333
2	5	173	10	0	27.55
2	5	173	11	0	30.1916666666667
2	5	173	12	0	31.5083333333333
2	5	173	13	0	33.0166666666667
2	5	173	14	0	33.75
2	5	173	15	0	34.0833333333333
2	5	173	16	0	34.3333333333333
2	5	173	17	0	34
2	5	173	18	0	33.95
2	5	173	19	0	31.1916666666667
2	5	173	20	0	28.925
2	5	173	21	0	28.0666666666667
2	5	173	22	0	25.7916666666667
2	5	173	23	0	23.35
2	5	174	0	0	22.3166666666667
2	5	174	1	0	21.825
2	5	174	2	0	21.0666666666667
2	5	174	3	0	20.8833333333333
2	5	174	4	0	21.0916666666667
2	5	174	5	0	20.85
2	5	174	6	0	20.8416666666667
2	5	174	7	0	22.0333333333333
2	5	174	8	0	24.525
2	5	174	9	0	27.8083333333333
2	5	174	10	0	30.75
2	5	174	11	0	32.5083333333333
2	5	174	12	0	33.475
2	5	174	13	0	34.3
2	5	174	14	0	34.525
2	5	174	15	0	34.75
2	5	174	16	0	33.825
2	5	174	17	6.5	24.6
2	5	174	18	0.4	22.7666666666667
2	5	174	19	0	22.2
2	5	174	20	0	22.9916666666667
2	5	174	21	0	22.2416666666667
2	5	174	22	0	21.9666666666667
2	5	174	23	0	21.0833333333333
2	5	175	0	0	22.5416666666667
2	5	175	1	0	22.8833333333333
2	5	175	2	0	22.1416666666667
2	5	175	3	0	21.35
2	5	175	4	0	21.0833333333333
2	5	175	5	0	20.5666666666667
2	5	175	6	0	21.65
2	5	175	7	0	22.925
2	5	175	8	0	25.2166666666667
2	5	175	9	0	26.4583333333333
2	5	175	10	0	27.6083333333333
2	5	175	11	0	30.2916666666667
2	5	175	12	0	32.1083333333333
2	5	175	13	0	34.05
2	5	175	14	0	32.45
2	5	175	15	0	26.825
2	5	175	16	2.1	23.55
2	5	175	17	2.7	20.8083333333333
2	5	175	18	0.6	20.6166666666667
2	5	175	19	0	21.875
2	5	175	20	0	22.2
2	5	175	21	0	22.6833333333333
2	5	175	22	0	22.4583333333333
2	5	175	23	0	22.05
2	5	176	0	0	22.4333333333333
2	5	176	1	0	22.7333333333333
2	5	176	2	0	22.725
2	5	176	3	0	21.9916666666667
2	5	176	4	0	20.5166666666667
2	5	176	5	0	20.0833333333333
2	5	176	6	0	20.25
2	5	176	7	0	21.6
2	5	176	8	0	23.7166666666667
2	5	176	9	0	27.7166666666667
2	5	176	10	0	29.7583333333333
2	5	176	11	0	31.3
2	5	176	12	0	32.1083333333333
2	5	176	13	0	29.525
2	5	176	14	0	26.0083333333333
2	5	176	15	0	27.2083333333333
2	5	176	16	0	27.8416666666667
2	5	176	17	0	28.9666666666667
2	5	176	18	0	28.6083333333333
2	5	176	19	0	26.525
2	5	176	20	0	24.175
2	5	176	21	0	23.3583333333333
2	5	176	22	0	24.3416666666667
2	5	176	23	0	23.5083333333333
2	5	177	0	0	22.3416666666667
2	5	177	1	0	22.4166666666667
2	5	177	2	0	21.0916666666667
2	5	177	3	0	20.1833333333333
2	5	177	4	0	19.05
2	5	177	5	0	18.875
2	5	177	6	0	19.275
2	5	177	7	0	21.7333333333333
2	5	177	8	0	23.9166666666667
2	5	177	9	0	27.3333333333333
2	5	177	10	0	28.675
2	5	177	11	0	30.4666666666667
2	5	177	12	0	31.5583333333333
2	5	177	13	0	32.5416666666667
2	5	177	14	0	32.6666666666667
2	5	177	15	0	32.0416666666667
2	5	177	16	0	31.8916666666667
2	5	177	17	0	32.0916666666667
2	5	177	18	0	29.6333333333333
2	5	177	19	0	27.1916666666667
2	5	177	20	0	26.4333333333333
2	5	177	21	0	25.3666666666667
2	5	177	22	0	24.7833333333333
2	5	177	23	0	24.0333333333333
2	5	178	0	0	23.2333333333333
2	5	178	1	0	22.0583333333333
2	5	178	2	0	21.2
2	5	178	3	0	20.4333333333333
2	5	178	4	0	20.0416666666667
2	5	178	5	0	19.9083333333333
2	5	178	6	0	19.8166666666667
2	5	178	7	0	21.5166666666667
2	5	178	8	0	22.35
2	5	178	9	0	23.1666666666667
2	5	178	10	0	25.8416666666667
2	5	178	11	0	28.5833333333333
2	5	178	12	0	30.9833333333333
2	5	178	13	0	32.1166666666667
2	5	178	14	0	32.8833333333333
2	5	178	15	0	33.4
2	5	178	16	0	33.9666666666667
2	5	178	17	0	34.0916666666667
2	5	178	18	0	32.85
2	5	178	19	0	30.2
2	5	178	20	0	27.075
2	5	178	21	0	26.9833333333333
2	5	178	22	0	25.925
2	5	178	23	0	25.2083333333333
2	5	179	0	0	24.575
2	5	179	1	0	23.7333333333333
2	5	179	2	0	22.3666666666667
2	5	179	3	0	20.4666666666667
2	5	179	4	0	19.9666666666667
2	5	179	5	0	20.1916666666667
2	5	179	6	0	20.5333333333333
2	5	179	7	0	21.0583333333333
2	5	179	8	0	23.1583333333333
2	5	179	9	0	28.075
2	5	179	10	0	29.9833333333333
2	5	179	11	0	31.25
2	5	179	12	0	33.2083333333333
2	5	179	13	0	34.45
2	5	179	14	0	35.025
2	5	179	15	0	35.4333333333333
2	5	179	16	0	35.75
2	5	179	17	0	35.425
2	5	179	18	0	34.125
2	5	179	19	0	31.9
2	5	179	20	0	30.3416666666667
2	5	179	21	0	29.4583333333333
2	5	179	22	0	28.225
2	5	179	23	0	27.025
2	5	180	0	0	26.1666666666667
2	5	180	1	0	25.4666666666667
2	5	180	2	0	24.1333333333333
2	5	180	3	0	22.9916666666667
2	5	180	4	0	21.975
2	5	180	5	0	21.625
2	5	180	6	0	20.6583333333333
2	5	180	7	0	21.4333333333333
2	5	180	8	0	25.4833333333333
2	5	180	9	0	26.025
2	5	180	10	0	27.7
2	5	180	11	0	29.55
2	5	180	12	0	32.3916666666667
2	5	180	13	0	33.4083333333333
2	5	180	14	0	34.9916666666667
2	5	180	15	0	33.9583333333333
2	5	180	16	0	34.6833333333333
2	5	180	17	0	35.1166666666667
2	5	180	18	0	34.35
2	5	180	19	0	32.1583333333333
2	5	180	20	0	29.8333333333333
2	5	180	21	0	27.6916666666667
2	5	180	22	0	26.1666666666667
2	5	180	23	0	25.3666666666667
2	5	181	0	0.4	21.0833333333333
2	5	181	1	0	21.3666666666667
2	5	181	2	0	21.875
2	5	181	3	0	21.4666666666667
2	5	181	4	0	20.6833333333333
2	5	181	5	0	20.9083333333333
2	5	181	6	0	20.6
2	5	181	7	0	21.9833333333333
2	5	181	8	0	24.3333333333333
2	5	181	9	0	27.775
2	5	181	10	0	30.8083333333333
2	5	181	11	0	31.55
2	5	181	12	0	32.7
2	5	181	13	0	32.5833333333333
2	5	181	14	0	33.5
2	5	181	15	0	34.5416666666667
2	5	181	16	0	34.2
2	5	181	17	0	32.4916666666667
2	5	181	18	0	29.5916666666667
2	5	181	19	0	28.7166666666667
2	5	181	20	0	28.2333333333333
2	5	181	21	0	26.3583333333333
2	5	181	22	0	23.775
2	5	181	23	0	22.0833333333333
2	5	182	0	0	22.1083333333333
2	5	182	1	0	23.4416666666667
2	5	182	2	0	22.6166666666667
2	5	182	3	0	22.1416666666667
2	5	182	4	3.2	19.5833333333333
2	5	182	5	0.4	18.2333333333333
2	5	182	6	1.9	18.7583333333333
2	5	182	7	0.4	18.9
2	5	182	8	0.1	19.4916666666667
2	5	182	9	0	20.5666666666667
2	5	182	10	0	24.3916666666667
2	5	182	11	0	27.6833333333333
2	5	182	12	0	28.85
2	5	182	13	0	30.1416666666667
2	5	182	14	0	31.4
2	5	182	15	0	32.7333333333333
2	5	182	16	0	31.5
2	5	182	17	0	32.1166666666667
2	5	182	18	0	31.875
2	5	182	19	0	29.7916666666667
2	5	182	20	0	27.9666666666667
2	5	182	21	0	25.7333333333333
2	5	182	22	0	25.0833333333333
2	5	182	23	0	24.5083333333333
2	6	183	0	0	24.1
2	6	183	1	0	23.7416666666667
2	6	183	2	0	22.675
2	6	183	3	0	22.475
2	6	183	4	0	22.35
2	6	183	5	0	21.7166666666667
2	6	183	6	0	21.3416666666667
2	6	183	7	0	21.4833333333333
2	6	183	8	0	23.4666666666667
2	6	183	9	0	26.55
2	6	183	10	0	28.9583333333333
2	6	183	11	0	30.9416666666667
2	6	183	12	0	32.0083333333333
2	6	183	13	0	32.4833333333333
2	6	183	14	0	33.6166666666667
2	6	183	15	0	33.2
2	6	183	16	0	32.875
2	6	183	17	0	29.6916666666667
2	6	183	18	0	25.6833333333333
2	6	183	19	0	25.5333333333333
2	6	183	20	0	24.75
2	6	183	21	0	24.35
2	6	183	22	0	25.0333333333333
2	6	183	23	0	24.8583333333333
2	6	184	0	0	22.75
2	6	184	1	0	21.75
2	6	184	2	0	21.1
2	6	184	3	0	20.9
2	6	184	4	0	20.5
2	6	184	5	0	20.15
2	6	184	6	0	22.35
2	6	184	7	0	24.65
2	6	184	8	0	27.6
2	6	184	9	0	30.15
2	6	184	10	0	31.65
2	6	184	11	0	33.3
2	6	184	12	0	34.65
2	6	184	13	0	34.25
2	6	184	14	0	34.3
2	6	184	15	0	34.15
2	6	184	16	0	31
2	6	184	17	4.6	22.35
2	6	184	18	0	22.4
2	6	184	19	0	22.3
2	6	184	20	0	22.4
2	6	184	21	0.1	22.5
2	6	184	22	0	22.15
2	6	184	23	0	22.05
2	6	185	0	0	21.8
2	6	185	1	0	21.55
2	6	185	2	0	20.45
2	6	185	3	0	19.5
2	6	185	4	0	19.35
2	6	185	5	0	19.15
2	6	185	6	0	20.95
2	6	185	7	0	25.35
2	6	185	8	0	27.7
2	6	185	9	0	28.25
2	6	185	10	0	30.5
2	6	185	11	0	31.15
2	6	185	12	0	32.95
2	6	185	13	0	33.45
2	6	185	14	0	34.4
2	6	185	15	0	36.1
2	6	185	16	0	35.7
2	6	185	17	5.1	21.9
2	6	185	18	0.1	22.3
2	6	185	19	0.1	22.45
2	6	185	20	0	22.95
2	6	185	21	0	23
2	6	185	22	0	22.6
2	6	185	23	0	22.7
2	6	186	0	0	22.7
2	6	186	1	0	21.65
2	6	186	2	0	20.95
2	6	186	3	0	20.95
2	6	186	4	0	20.95
2	6	186	5	0.9	21.15
2	6	186	6	0.8	21.35
2	6	186	7	1	23.75
2	6	186	8	0	25.3
2	6	186	9	0	27.8
2	6	186	10	0	29.3
2	6	186	11	0	31.1
2	6	186	12	0	32.2
2	6	186	13	0	33.25
2	6	186	14	0	33.55
2	6	186	15	0	34.1
2	6	186	16	0	34
2	6	186	17	0	33.9
2	6	186	18	0	29.8
2	6	186	19	0	25.55
2	6	186	20	5	21.55
2	6	186	21	0	22.05
2	6	186	22	0	23.7
2	6	186	23	0	23.5
2	6	187	0	0	23.1
2	6	187	1	3.6	19.1
2	6	187	2	2.2	18.9
2	6	187	3	0.2	19.55
2	6	187	4	0	19.9
2	6	187	5	0	20.1
2	6	187	6	0	20.5
2	6	187	7	0	22.35
2	6	187	8	0	24.9
2	6	187	9	0	27
2	6	187	10	0	29.2
2	6	187	11	0	30.85
2	6	187	12	0	32.95
2	6	187	13	0	32.95
2	6	187	14	0	33.15
2	6	187	15	0	32.3
2	6	187	16	0	31.65
2	6	187	17	0	29.4
2	6	187	18	0	26.3
2	6	187	19	0	25.1
2	6	187	20	0	24.65
2	6	187	21	0	24
2	6	187	22	0	23.35
2	6	187	23	0	22.75
2	6	188	0	0	22.9
2	6	188	1	0	22.95
2	6	188	2	0	22.1
2	6	188	3	0	21.1
2	6	188	4	0	19.55
2	6	188	5	0	18.45
2	6	188	6	0	19.65
2	6	188	7	0	24
2	6	188	8	0	26.6
2	6	188	9	0	30.1
2	6	188	10	0	31.75
2	6	188	11	0	33.1
2	6	188	12	0	34.2
2	6	188	13	0	35.4
2	6	188	14	0	35.8
2	6	188	15	0	35.4
2	6	188	16	0	34.75
2	6	188	17	0	34.6
2	6	188	18	0	34.05
2	6	188	19	0	31.25
2	6	188	20	0	28.65
2	6	188	21	0	26.6
2	6	188	22	0	25.2
2	6	188	23	0	24.3
2	6	189	0	0	22.95
2	6	189	1	0	22.2
2	6	189	2	0	21.7
2	6	189	3	0	21.3
2	6	189	4	0	21.4
2	6	189	5	0	21.65
2	6	189	6	0	21.5
2	6	189	7	0	23.4
2	6	189	8	0	24.3
2	6	189	9	0	26.75
2	6	189	10	0	30.2
2	6	189	11	0	32.05
2	6	189	12	0	32.8
2	6	189	13	0	34.45
2	6	189	14	0	35.15
2	6	189	15	0	35.75
2	6	189	16	0	35.8
2	6	189	17	0	35.7
2	6	189	18	0	33.65
2	6	189	19	0	30.55
2	6	189	20	0	28.9
2	6	189	21	0	27.05
2	6	189	22	0	25.4
2	6	189	23	0	24.4
2	6	190	0	0	23.45
2	6	190	1	0	22.2
2	6	190	2	0	21.1
2	6	190	3	0	20.7
2	6	190	4	0	20.15
2	6	190	5	0	19.45
2	6	190	6	0	20.85
2	6	190	7	0	24.45
2	6	190	8	0	28
2	6	190	9	0	30.85
2	6	190	10	0	32.5
2	6	190	11	0	34.6
2	6	190	12	0	34.1
2	6	190	13	0	36.9
2	6	190	14	0	36.85
2	6	190	15	0	37.35
2	6	190	16	0	36.2
2	6	190	17	0	34.9
2	6	190	18	0	32.15
2	6	190	19	0	28.8
2	6	190	20	0	26.25
2	6	190	21	0	24.5
2	6	190	22	0	22.75
2	6	190	23	0	21.95
2	6	191	0	0	19.9
2	6	191	1	0	19.4
2	6	191	2	0	18.4
2	6	191	3	0	18.1
2	6	191	4	0	16.15
2	6	191	5	0	15.95
2	6	191	6	0	17.2
2	6	191	7	0	22.9
2	6	191	8	0	26.5
2	6	191	9	0	29.75
2	6	191	10	0	32
2	6	191	11	0	34.05
2	6	191	12	0	35.7
2	6	191	13	0	36.65
2	6	191	14	0	37.75
2	6	191	15	0	36.95
2	6	191	16	0	36.55
2	6	191	17	0	34.75
2	6	191	18	0	32.55
2	6	191	19	0	29.7
2	6	191	20	0	27.95
2	6	191	21	0	26.15
